following_count,follower_count,answer_count,voteup_count,thanked_count
20,174,3,112,42
13,76,120,547,89
,190,12,458,99
96,2767,26,10390,1193
219,10,,,
5,,,,
63,36,1,5,2
14,854,5,1027,398
45,1828,53,20951,3255
182,6,2,1,1
,5,1,1,
1,,,,
55,66,7,28,5
5,,,,
96,2,6,2,
556,16,,,
432,2202,11,196,64
200,133,65,287,44
6,6,,,
289,16,64,64,20
52,5,,,
33,1,2,1,1
844,13,42,38,7
15,1,,,
547,53,17,29,7
37,35,9,141,31
42,23,21,16,10
5,,,,
61,4,10,2,
10,,2,,
18,5,,,
130,85,1,,
43,8,,,
131,59,115,712,143
25,,,,
302,2310,576,4110,1065
3,2,1,5,4
15,,,,
171,2,,,
55,2,,,
88,2,,,
12,,1,,
41,50,10,581,142
596,93,25,36,15
,2358,,1354,
2,50,2,23,
42,336,71,3086,486
100,13,,,
72,1904,2,4334,869
,727,46,4274,46
720,75,78,337,56
659,13,5,12,5
719,3,5,4,1
4,1,,,
79,71,12,15,18
539,9,,,
17,5,8,1,
101,11,11,32,2
17,,,,
111,19,6,121,25
84,100,50,22,13
5,,,,
22,,,,
100,719,173,20435,2055
72,24,49,59,16
8,,,,
25,79,36,98,31
65,,,,
35,12,5,227,29
2,1,2,8,2
256,27,,,
22,,,,
675,22,,,
65,201,25,225,56
656,185,71,743,136
33,1,11,5,1
83,2,,,
912,50,73,57,15
,611,18,1471,261
112,93,12,1212,372
79,9,10,110,12
19,1,,,
13,25,8,909,109
4,3962,8,27799,6116
161,9,,,
273,22,49,146,18
7,3,,,
296,2,,,
179,43,104,61,26
,192,29,2156,840
94,3,10,57,3
159,2,,,
28,,,,
7,1,,,
2,3850,10,4955,24
64,13,,,
29,1185,,,
1,,,,
111,9,4,3,
657,59,24,221,28
112,9,,,
93,5,4,,
2,,,,
644,85,285,3572,489
205,7,,,
137,1,,,
227,3,13,8,1
23,1,,,
25,21,10,11,2
58,,1,,
106,342,119,387,96
46,1,2,,
85,4,,,
1518,130,4,146,55
187,1,,,
138,2,2,,
11,12,2,3,2
89,1,1,,
126,9,8,80,13
15,6,19,13,2
39,1,,,
85,14,,9,
46,3,,,
51,4,,,
161,,3,,
193,514,39,7337,1020
16,4,,,
26,2,,,
177,158,50,1388,307
529,1190,18,4557,1460
16,,,,
146,33,59,27,6
17,,,,
26,131,7,99,59
55,13,13,69,13
8,1,,,
5,,1,1,1
64,179,17,747,126
8,,,,
8,24,23,54,12
32,51,32,529,117
8,49,8,108,39
1070,94,183,142,22
202,174,47,43,24
25,1,2,,
153,32,,14,
127,1,,,
97,1792,48,12091,1945
3,1,4,,
35,,,,
35,,,,
45,20,44,60,18
63,774,71,4025,1100
246,212,114,1999,295
81,112,44,90,13
37,16,2,3,2
204,15,54,28,9
18,68,16,43,16
4,,,,
55,,,,
101,3669,7,10222,1596
55,2,2,1,
100,1,1,,
21,1,2,1,1
33,3,,,
62,7,1,,
131,34,11,67,13
12,483,23,14746,1593
5,2,,,
93,,,,
90,1,,,
4974,103,,,
98,3,2,1,
32,3,,,
134,3,13,9,1
25,13,18,374,37
30,4,10,,
69,74,12,357,52
81,19,82,289,59
61,3,,,
254,19,29,19,3
373,4,,,
60,300,68,1278,186
442,11,,,
115,14,7,9,1
142,,,,
15,2,,,
237,2405,510,39169,6421
15,797,14,795,5
74,2,,,
762,270,61,298,54
91,2404,51,1746,492
605,15,1,,
120,378,36,391,91
116,143,,,
133,53,61,120,23
14,1,,,
25,157,40,1163,120
86,5309,122,56375,5419
16,1,,,
21,2,4,1,
97,1334,186,2949,870
10,,,,
4972,150,,,
394,82,12,67,12
22,4,29,17,
713,2,2,,
11,10,,,
151,2,,,
38,3320,11,2067,763
165,462,168,4607,1023
49,,,,
9,1,2,4,
9,1,3,,
16,90,104,344,57
65,5,,,
8,1,14,7,
41,7,,,
18,,2,,
160,166,146,871,167
28,,2,,
87,14,4,10,10
1,,,,
1,,,,
19,8,4,2,
200,2,,,
24,,,,
5,,,,
82,105,75,1892,328
28,2,11,12,8
250,99,43,85,23
1,,,,
4,,,,
28,3,5,,
85,17,79,101,39
301,6139,12,33802,12253
30,,,,
2,142,2,4,2
3185,7195,378,45315,10097
27,133,8,118,72
6,3,1,,
119,56,172,431,60
28,23,9,225,38
19,114,2,35,
31,2,,,
69,,,,
123,132,102,1990,372
22,1342,284,1269,555
180,54,18,109,14
16,1,,,
310,265,7,4467,972
4,,3,7,5
2709,96,3,,
948,12,29,12,2
1601,327,94,7691,950
1,21197,25,21335,1754
44,,,,
377,2740,197,1899,636
111,61,69,327,98
1285,21,,,
20,3,,,
781,624,437,3199,1017
204,10,5,3,
25,61,19,596,73
4,4,4,4,2
2,2,,,
145,539,36,433,113
220,6,1,,
39,5,7,56,3
39,175,53,1135,209
11,5,11,20,2
47,6750,75,32077,5257
35,420,259,458,109
15,2,,,
11,,,,
46,543,38,1270,160
223,13,3,,
496,6,14,24,3
43,,,,
134,58,44,175,30
43,1,1,,
15,,,,
12,1,1,,
813,131,60,661,128
227,48,263,78,31
146,49,4,14,1
1,,,,
2,2753,46,678,258
32,2,2,,1
73,,1,,
95,1131,47,2088,434
304,53,,,
142,7682,236,59869,11171
1,1,,,
3339,64,4,8,5
73,42,22,177,15
18,1,,,
150,4,,,
291,3,3,6,
28,458,621,1480,486
7,9,,,
123,4,4,4,2
17,,,,
9,1258,,,
19,76,3,7,1
1,1,,,
5,,,,
16,73,13,54,20
2,,,,
55,,,,
75,,,,
50,80,31,30,26
8,2166,48,14999,1389
44,,1,,
20,8,1,,
7,,,,
64,10,1,,
568,6,,,
59,1,1,,
747,25,3,292,64
49,1,4,5,
4,2,,,
8,,,,
4,127,,4,
165,8000,357,57950,6388
606,644,83,2558,642
1,,,,
178,8,5,27,1
63,85,2,2,1
10,3,4,2,
359,9,6,4,
,135,1,173,10
10,55,86,263,36
653,12,46,34,7
48,132,87,502,237
2136,268,,,
57,12,19,122,19
1,1214,80,6647,1542
15,10,,,
28,71,6,86,21
3,1,,,
52,9,14,9,2
1,526,,,
82,2,,,
19,6,,,
44,8,11,1,
28,7,1,,
146,17,24,24,2
36,2,,,
80,2,1,,
84,36,16,25,7
328,4736,276,21217,3072
49,,,,
252,24,1,,
1,1,,,
11,,2,,
9,,1,,
1,,,,
4,,,,
37,21,4,6,
124,17,29,27,8
24,,,,
26,,3,1,
75,2625,32,4915,849
178,6,9,55,11
193,69,12,235,83
15,1,2,1,
188,6,9,,
21,46,126,701,146
10,,,,
267,,,,
4,,,,
19,13,6,51,13
116,289,39,619,158
8,,4,,
61,,2,,
532,116,3,1,
33,12,1,22,11
86,,2,,
88,7,1,,
151,1683,113,3750,118
7,,,,
190,871,128,4492,1088
1,3,,,
150,115,29,213,70
114,3,8,1,
30,7,,,
15,114,10,1389,160
15,32,9,31,13
187,8,8,25,6
20,2,,,
561,16,,,
11,13,6,6,4
17,9,,,
320,51,5,537,157
133,,2,,
75,620,17,1315,450
16,,,,
959,22,17,1,3
445,118,25,816,135
88,35,11,1,4
159,84,85,57,26
287,9,,,
109,218,184,3108,585
23,,,,
6,1,,,
49,3,18,5,4
5000,112,17,62,12
50,4,8,19,4
46,3,5,2,2
18,1534,415,692,289
,66,2,280,56
54,84,12,122,32
784,194,1491,2229,368
4,547,63,2264,216
134,26,24,121,17
105,3,,,
6,,,,
134,14,115,73,21
1616,2482,37,10796,3816
274,7,9,2,2
303,11,9,21,1
17,291,12,2478,526
,472,89,1498,183
10,,,,
325,3365,13,10756,6228
20,1,,,
8,5,,,
4,4,,,
157,3,,,
23,,,,
104,124,36,268,65
4,2,2,,
8,1,,,
9,18,,,
120,134,21,1066,136
4953,41,,,
7,5,,,
13,179,,,
229,39,135,56,21
,15,,,
1,,,,
1,11,1,,
245,2,,,
96,93,5,100,30
133,68,13,126,32
115,806,7,363,4
354,94,4,144,29
29,17,9,2,1
18,2037,21,29451,2813
36,7,7,1,
33,14,,,
30,77,23,361,61
3,,2,,
221,7,6,2,2
159,1,,,
1894,518,9,148,38
,780,3,533,153
98,683,168,7041,705
2,,,,
1,1,,,
127,1,,,
323,49,19,208,68
4,1,,,
65,6,69,33,10
68,,,,
228,9816,116,87781,9711
50,1,,,
57,891,90,2003,646
8,2,,,
195,17,31,88,20
282,3,,,
9,5,,,
24,8,,,
28,,,,
8,,3,1,
112,105,30,1260,168
3,1,1,,
67,82,74,2835,427
123,57,19,724,97
25,792,183,968,121
31,33,19,61,18
3,2,,,
4,247,31,413,96
449,9,,,
105,6846,41,6075,334
252,33,19,20,5
35,,2,1,
48,9,,,
20,16,23,34,3
95,45,6,11,6
49,,1,1,
39,16,4,6,5
36,13,1,,
20,1,,,
459,42,89,100,50
156,84,3,6,1
50,3,,,
52,75,35,227,46
379,2,8,8,2
17,2,3,,
185,1,,,
446,7,9,1,
3,5,177,12,5
15,1,1,4,
120,4,,,
14,11,,,
18,63,1,63,1
6,2094,183,1230,332
60,490,66,13150,2129
341,6,,,
39,2433,9,2780,1062
110,2,,,
1,,1,,
2,,1,,
25,,,,
10,1,,,
6,,,,
29,3,7,2,
6,2,15,15,2
19,3,,,
201,12,9,40,7
622,7,14,20,
4,8,,,
110,10,2,,
367,32,4,32,7
19,8,,,
90,,2,,
40,22,29,1549,181
60,10,,,
233,166,208,2625,247
57,49,32,8,7
2,,,,
3,,,,
20,17,,,
29,258,21,931,163
31,85,52,105,55
8,2,,,
38,193,19,81,33
133,5,9,,1
519,44,8,530,61
5,,,,
78,40,8,16,5
1,370,51,514,102
64,798,295,1163,224
3,3,3,,1
1,1,,,
2,3,,,
186,2,,,
448,22,24,174,29
185,28,5,4,
222,,,,
21,5,,,
35,17,17,34,10
52,30,3,,3
10,1,,,
8,,,,
20,,,,
9,,,,
220,2,10,2,
40,272,,825,
29,53,55,70,51
84,33,12,8,3
4,1,,,
22,28,4,2,1
200,12,,,
202,10,9,8,3
227,22,7,57,3
96,6,,,
810,104,61,42,12
55,4,7,13,
86,1,,,
8,,,,
215,1,,,
293,4,3,1,
2,,4,,1
9,,,,
12,11,3,21,1
595,25,37,20,14
143,11,8,94,30
11,2,,,
6,9,,,
72,20,11,47,25
29,1701,353,21194,3367
48,705,23,4721,1084
251,7,6,7,3
69,3995,88,24567,4638
7,6,10,2,2
6,812,176,4892,652
20,4,,,
1,,,,
10,,,,
150,4,15,15,7
451,12,,,
1,280,,,
6,221,11,103,34
117,22,11,85,15
10,10,,,
273,18,32,13,1
267,3,,,
15,2,,,
9,,,,
13,7,,,
4,4,,,
3,3,,,
34,1063,10,6529,1651
46,11,37,211,51
7,355,42,1756,318
6,72,5,381,91
44,4,1,1,
12,305,250,655,187
16,,,,
684,2605,111,11277,3092
82,1,,,
17,3,,,
6,2,2,,1
149,35,,,
2,168,255,3150,349
22,23,2,11,3
73,2,,,
16,5,,,
86,107,59,619,137
616,2004,100,11480,4207
8,,1,,
13,4172,43,14460,1553
214,9,7,50,6
775,43,29,35,18
274,154,33,194,77
6,1,,,
57,5,17,51,9
31,,3,,
23,3,52,42,6
92,17,1,3,
62,5205,48,9974,1425
11,1,,,
3,,,,
2,,,,
59,1,,,
19,11,1,,
226,4,,,
97,4,36,54,12
436,3,,,
2,,,,
96,5,4,11,5
38,77,,,
18,13,,,
8,12,,,
626,8,65,3,1
144,3,,,
34,11,11,118,28
79,26,,,
18,52,84,865,176
15,1,,,
26,10,,,
37,6,,,
28,96,22,91,23
23,2,,,
10,,,,
9,8,,,
7,5,,,
82,9,3,13,8
227,105,49,337,91
202,3,,,
14,2,,,
79,26,19,26,11
1,1,1,,
1,3,,,
102,3,2,,
180,311,22,321,57
6,2,1,9,1
10,1,7,3,1
122,9,7,2,
1,,,,
5,,,,
287,368,,,
23,1,,,
212,15,4,225,36
659,4,18,5,2
61,25,60,114,24
340,11,3,1,
,869,1,,
11,17,3,22,10
48,9,31,50,9
1,8,,,
11,4,3,1,
52,3,,,
41,,,,
52,191,14,1165,284
15,54,10,52,22
877,24,,,
17,1083,,,
12,4,23,7,1
482,138,37,348,58
19,112,14,135,41
14,2,1,,
161,4,,,
55,13,10,79,3
104,306,178,463,129
12,4,,,
10,3,,,
231,661,20,1626,419
8,6,,,
21,6,1,1,1
6,,,,
237,520,31,3294,710
20,7,13,157,21
11,,1,1,
27,4,7,4,
1249,138,,,
8,5,,,
26,,,,
29,8,12,18,7
82,1306,61,3365,1367
2,906,80,10689,2660
12,11,1,164,35
45,12,,,
16,,1,,
220,54,2,,
206,1,,,
44,11,5,7,4
49,4,7,20,4
4,,,,
167,155,353,431,231
271,33,3,7,2
411,11,4,,
110,2,,,
1,,,,
32,,,,
20,8261,78,6787,268
18,10,9,4,
64,2,2,,
7,1,,,
93,1,,,
10,1,4,1,
13,1,,,
4,1,,,
4,670,57,16847,1653
9,,,,
212,4610,91,8243,2738
689,2052,31,638,30
53,144,12,11307,578
39,182,14,16674,970
79,1,1,1,
7,6,36,59,18
57,3,,,
61,,3,,
57,344,18,650,257
6,,1,,
28,3,8,7,
42,,4,1,
16,17,1,1,1
89,1,14,15,3
11,8,1,,
18,511,44,1407,279
10,,,,
4,,,,
2,1,,,
4,1,,,
240,230,78,2838,505
341,3,,,
99,7945,43,742,189
125,3,8,1,2
389,5588,118,29350,6270
19,10,8,39,12
84,5,7,5,3
64,118,21,49,26
27,4,3,3,
35,125,30,109,35
24,,,,
78,1,1,,
80,3,,,
18,4618,18,67,10
32,2930,193,35046,5050
325,61,50,74,18
1113,24,2,14,4
465,1544,163,2900,793
1,9,,24,
85,2,,,
1318,343,37,184,66
44,6,22,40,6
19,1391,93,18331,2103
88,4,2,2,
34,1423,210,17311,2201
22,1,,,
35,1,,,
,3775,,,
527,4401,563,16149,2716
12,1400,61,570,183
166,55,35,290,101
352,2758,992,14586,1876
2,,,,
27,2191,16,3171,1410
17,2,,,
168,2,2,4,
1,1,,,
26,11,,,
135,149,166,813,250
749,11,,,
22,50,58,81,42
30,1250,14,2086,556
3,1,,,
26,,,,
,20,,,
161,170,84,75,32
44,,2,,
2,,,,
50,1,9,1,4
30,2,1,,
5,1,,,
229,26,1,2,
22,1,2,,
,303,1,933,161
27,39,7,339,48
318,30,64,183,41
9,272,282,110,83
148,3,3,1,
6,,,,
1,2222,,,
355,1111,25,1950,385
256,4512,70,4470,2888
194,3,,,
95,2,,,
6,,,,
30,,3,,
35,119,,,
142,407,1,23,13
14,1,2,1,
173,5,14,3,
194,9,,,
12,,,,
11,,3,1,2
47,4,6,4,1
14,,,,
,483,9,11196,1425
37,79,2,21,11
298,22,63,17,11
312,59,14,25,4
148,5,4,1,
321,6,6,14,8
59,1,4,,
27,1,,,
4,1,,,
90,194,54,360,86
8,1,1,,
2,2,2,54,9
30,5103,63,45992,8043
481,86,26,77,31
247,173,250,4406,433
2,,,,
,55,16,225,46
102,2979,777,60145,8304
20,7,6,114,20
33,6,,,
18,,,,
5,,,,
23,,,,
,2,,,
745,54,3,1,
26,668,19,1426,370
14,,,,
4,,,,
17,,,,
254,31,10,34,3
961,6985,110,24256,8835
45,28,37,195,17
10,4,18,50,2
86,218,47,724,173
252,6,19,14,3
118,4,5,,
,75,,,
18,,,,
42,10,19,8,5
84,3,,,
60,2,10,1,
5,,,,
122,265,61,3169,620
21,,,,
293,2279,196,1087,244
6,1,1,,
519,5,1,3,
31,9,,,
84,167,60,175,25
128,16,13,19,6
13,2,2,,
268,47,,32,
1524,55,24,41,8
612,148,81,3227,451
92,272,4,11,1
1632,51,2,3,2
1643,41,10,5,3
31,,2,,
44,,,,
52,6432,60,23039,4767
20,2,7,4,1
69,1621,1,72,13
5,,,,
130,691,99,1295,347
22,,,,
39,4,20,119,7
8,,7,1,
485,29,26,13,2
37,2508,27,9397,1979
79,13,89,256,44
55,,1,,
23,21,9,22,6
,8,52,17,7
,853,11,91,75
38,5,2,3,4
150,1,7,2,
,359,,,
123,7,5,14,4
262,12,50,157,23
9,418,31,11157,1376
1,82,1,512,36
261,4,,,
78,3,3,,2
86,273,136,334,89
72,2948,111,2517,562
62,11,9,9,4
374,133,24,264,39
60,4,37,4,6
127,1983,93,9408,3977
29,7,,,
220,7,27,11,3
1,908,13,557,13
110,43,209,46,53
254,5,,,
200,3,,,
140,2886,74,9899,2381
199,55,10,8,3
82,43,6,5,
71,1,,,
209,1528,64,33722,4393
306,39,26,125,25
59,2,,,
868,4,,,
184,4,,,
374,13,,,
28,,2,,
63,290,227,649,199
37,1,5,5,5
21,15,,,
281,705,14,537,172
93,85,6,19,10
14,3,,,
21,4,131,201,19
21,,,,
307,2256,87,9650,1429
10,,6,,
29,14,33,32,14
9,1,,,
30,1264,11,1384,258
601,4,1,2,
9,,,,
3004,158,58,106,28
198,10,16,107,31
2,1,1,3,1
1,,,,
39,64,300,1600,228
94,194,20,1575,375
1,39,25,1504,228
192,16,21,201,32
9,17,12,25,4
21,,,,
11,,,,
49,79,13,106,57
7,,,,
61,2,,,
220,3,12,1,3
19,12,,,
20,3,11,3,2
7,,,,
17,,17,4,3
9,,2,3,
31,1707,4,5222,2357
192,5,,,
2660,89,20,262,40
276,245,32,123,55
380,91,132,861,187
72,2,,,
10,,,,
6,4280,134,15469,2502
230,13,16,10,4
248,1926,292,5166,1146
611,8,,,
64,,1,,
9,1,,,
8,1,,,
159,1,,,
10,104,18,71,13
40,301,43,6490,934
49,14,103,680,61
1,9,18,528,39
191,307,227,1033,257
8,1,,,
29,,,,
36,1270,16,532,38
36,4,3,,
128,1811,115,825,215
131,1,,,
122,9,1,,
41,1,,,
242,30,1,3,1
13,,,,
39,10,2,2,
1984,152,30,88,16
44,2144,9,136,56
75,427,32,1509,586
261,790,,,
308,4,19,8,
21,6,,,
55,1,1,,
168,28,5,209,92
2,,,,
2,1,,,
36,,,,
78,45,9,124,19
320,5,1,,
14,,,,
128,1036,23,1213,215
188,14,,,
11,6,3,4,
9,128,50,214,63
26,34,96,41,22
406,6,,,
178,482,94,201,97
23,390,12,1048,277
8,14,,,
67,10,3,2,
150,1573,50,4350,1135
118,666,10,820,71
29,2,13,26,8
252,56,17,49,29
,1,,,
17,,,,
116,1010,67,3705,1159
365,63,44,68,16
118,1365,18,2538,777
132,5,,,
125,282,45,376,74
83,34,43,267,46
1,4,2,3,1
2,1,9,3,
14,1,,,
318,38,,,
84,28,24,99,15
142,15,25,172,51
79,7,2,1,3
16,248,17,603,14
175,7,48,11,4
16,1,,,
365,8,,,
30,639,5,2762,1247
307,226,59,3179,360
55,1952,58,1006,297
,2,,,
3,,,,
19,2383,6,270,95
5,7,,,
190,26,10,357,42
16,,,,
20,7,,,
56,3,,,
1,1,,,
22,1,,,
52,3,,,
178,5,16,32,3
120,75,49,60,11
49,9,,,
12,13,,,
193,17,1,1,1
175,319,79,280,128
18,514,48,50,31
1,,,,
1059,1682,1,1703,592
55,3,,,
67,1,,,
16,9,11,68,10
123,4,7,7,
2,1,,,
51,,,,
327,5,,,
302,3131,16,15118,4800
,41,12,87,42
218,8,17,32,9
16,729,11,863,372
92,9,17,9,3
1281,53,4,49,13
26,,,,
6,1,,,
101,,,,
81,9,38,65,19
7,1,5,5,2
7,,,,
456,48,26,85,13
161,492,54,12406,1725
266,2,,,
100,60,56,1564,216
1,,2,,
148,8,1,2,
,196,1,154,319
169,21,1,5,1
59,1,2,,
230,8,,,
16,2,14,7,
1,,,,
43,17,1,1,
19,16,,,
156,94,217,1329,178
34,8,71,83,9
70,4,15,9,1
819,7983,79,2948,1448
115,8,,,
74,11,12,3,3
18,10,5,5,1
8,3,2,,
1,1,,,
28,14,,,
374,48,21,77,12
106,19,20,60,17
4,359,7,624,268
104,13,,,
4,,,,
10,29,,,
156,4,8,43,6
50,,,,
88,11,20,686,70
1,,,,
33,1,6,,
188,1010,41,384,229
62,2,3,,1
227,161,62,6305,521
232,2504,,,
65,,,,
79,4,,,
132,1,,,
159,2,3,114,11
18,11,10,617,80
191,476,975,1400,252
208,560,154,22123,1726
123,9,13,20,1
35,2,5,,
40,1,,,
24,,,,
,152,,859,
4,,,,
101,9,,,
17,3,2,,1
1411,119,206,616,127
39,4,,,
3,3,7,4,3
505,216,18,1262,271
110,6,,,
28,7,9,1,1
36,4215,4,1681,526
104,14,8,14,4
13,10,,,
19,19,4,2,
59,1,,,
37,2,,,
18,4,3,6,2
354,2,3,2,1
119,98,13,278,86
8,,2,,
3,,,,
1078,45,71,433,68
67,,,,
9,3,,,
4,,,,
90,5,3,,1
12,1165,43,2869,202
,1857,15,2024,12
,1,,,
414,13,37,182,23
990,58,1,3,
63,2,2,1,
165,59,1,1,1
17,26,1,,
16,,,,
393,5,4,16,2
30,,2,1,
404,110,92,871,128
22,40,32,396,93
44,2,,,
46,15,2,7,5
3,168,5,286,161
14,1260,17,1169,693
18,1,3,4,2
6,986,203,3960,585
2,2145,,2198,
6,1,1,,
185,29,15,5,1
4969,70,,,
,3,,,
60,13,,,
6,1,,,
4,,1,,
378,291,53,289,48
151,317,28,194,43
20,1,,,
830,90,225,501,111
43,,,,
34,335,29,634,212
350,12,13,10,6
30,171,8,7960,1380
57,356,14,4,
61,24,6,152,49
25,,,,
4,1,,1,
5,,,,
1,4529,1331,2312,454
16,5,,,
2,18,1,12,2
91,7,5,98,14
87,45,2,17,17
71,1,4,,
48,1,,,
,7,,,
59,7,4,7,1
460,524,161,408,114
1520,456,576,2534,400
180,8,18,5,3
66,7,3,1,1
3,,,,
100,5,4,1,1
15,,,,
81,3,3,,
441,17,2,1,1
37,60,85,59,22
34,8,3,5,1
5,,13,1,2
49,,2,1,
69,366,9,4856,519
256,101,19,118,43
17,120,14,1045,156
3,2321,26,3378,1840
211,6,,,
2109,28,2,,
39,2028,393,21822,2619
8,,1,,
23,3,,,
25,38783,19,247,90
1564,182,20,1457,189
36,2,,,
283,923,65,447,40
307,5,1,1,
293,21,26,53,8
197,4,4,,
3,22620,,,
42,,,,
99,1,,,
29,4,,,
1353,39,57,166,43
2,11,2,270,80
57,2,8,1,1
3,,,,
122,4,1,,
562,47,13,159,9
2,188,5,672,294
42,1,2,11,
2,1,,2,
13,,,,
1183,116,,,
276,48,6,7,
82,13,127,92,32
6,1,5,,
298,33,12,12,3
232,68,9,51,13
180,7,1,,
81,22,7,3,3
3,210,10,1171,267
8,,7,18,5
195,,1,,1
62,12,58,151,43
31,4,,,
7,2,,,
28,,,,
20,3,,,
22,21,27,150,37
81,34,6,96,16
158,4,13,8,1
211,1271,103,9628,2399
35,847,482,8427,1329
42,11,,,
3,3,12,12,1
973,203,28,222,54
147,3114,135,45925,4462
583,54,3,27,2
78,1864,184,4750,675
28,3,,,
61,13,2,17,12
10,18,1,2,1
1,11,57,17,10
16,4,,,
47,199,17,74,45
53,4,1,,
610,160,18,2037,183
51,,,,
116,4,1,,
22,1,,,
3,1,,,
34,4,,,
8,161,10,465,82
46,2,1,,
112,1109,50,12159,2045
562,19,17,16,6
1,,,,
442,583,46,4166,921
21,4,4,6,1
11,320,7,148,52
62,460,45,289,73
53,16,3,252,67
474,8,12,18,2
44,192,39,185,72
,129,41,158,42
81,315,20,6592,723
30,,1,,
69,7,2,4,
5,3,,,
2,11,,,
8,1087,7,7,2
23,19,,,
30,7,1,1,1
109,1,,,
44,,,,
44,3,,,
14,10,,,
24,3,,,
19,,,,
2,,,,
276,2,5,10,2
27,2,1,,
22,7,,,
4,3,,,
81,1,,,
5,2,,,
145,2,,,
8,112,38,838,167
47,109,14,46,6
24,5,3,3,3
1,8932,12,2089,640
14,6,1,,
14,46,1,1,
669,290,13,811,130
22,,1,,
8,,,,
90,604,17,313,91
5,4068,5,5,5
5,4768,3,8,6
38,12,17,3,
505,4,1,3,1
82,267,31,446,
126,949,128,4445,955
2015,60,334,251,43
91,5275,2,1560,81
20,10,,,
70,245,,,
131,76,23,175,43
111,121,128,1811,197
44,3,27,21,1
39,,,,
159,240,103,307,95
2,,,,
15,,1,,
31,2,,,
18,2,1,,
23,5,,,
6,53,,,
,5,,,
449,470,,,
108,5753,2155,26430,4064
4,,,,
22,13,,,
356,38,5,27,8
1232,462,28,1377,167
18,,,,
15,1,2,12,
24,1,5,13,2
11,4,,,
12,,,,
59,6,1,1,
108,134,81,699,133
17,5,,,
39,,16,6,2
56,108,5,33,20
307,21,,,
24,315,20,1212,196
3,,,,
1,,,,
4,3234,,,
11,5323,1,2,2
149,162,,,
1,2,,,
2,,,,
40,7,3,4,
5,1,,,
2,,,,
147,42,20,60,18
40,8,27,8,3
4,3,,,
30,,,,
19,1,,,
88,13,11,16,15
78,52,13,14,1
121,17,113,67,21
136,40,81,123,22
7,,,,
44,2,,,
167,33,302,358,54
81,442,47,94,18
126,2882,5,5449,2272
,36,1,5,1
27,,1,3,
26,12,5,,
7,2094,1,9,3
19,5720,116,21583,2237
8,3094,1,11,3
13,2,,,
75,11,2,2,1
2,1374,8,93,13
38,4,16,4,3
72,22,1,1,2
1,2,,,
8,42,7,6,3
27,1375,117,9731,926
27,35,1,6,1
297,206,47,3093,505
26,2,1,,
33,1,1,2,
19,1789,10,1086,283
250,2190,50,13977,1641
21,151,,,
6,3,,,
3,6,,,
227,3,,,
140,2,,,
2,1,,,
221,13,,,
,1,1,,
38,126,4,1,2
31,1,,,
240,18,7,28,7
78,1430,10,30,4
118,8,2,,1
253,21,8,,
4,1,1,,
90,,,,
3,64,2,48,23
20,,,,
95,1,,,
53,269,5,381,14
26,7043,12,21592,8089
27,12,2,1,1
1,,,,
64,51,20,348,117
138,2,,,
66,98,53,316,37
5,3,,,
146,23,,,
28,,,,
44,14,42,18,4
48,8,5,2,1
367,477,540,3007,712
79,130,69,437,68
23,2,1,,
10,2244,,,
19,3,3,18,4
191,4,1,,
35,,,,
80,2,,,
27,11,,,
106,5,7,,1
9,3,,,
14,1,,,
195,77,53,888,161
11,247,28,2984,401
56,43,,,
135,6,,,
163,1212,314,1546,439
126,76,16,11,7
486,14,5,2,2
3,,3,,
155,10,3,1,
3,2780,39,40932,6574
7,,3,2,
21,11,7,4,1
12,,,,
43,,,,
4,,,,
216,44,,,
118,9,26,26,14
118,10,1,,
3,2,1,,
11,,2,1,1
367,108,21,54,20
136,1,9,24,2
6,,,,
10,7,,5,
29,,,,
17,16,,,
17,1,15,,1
23,8,,,
254,934,236,3780,688
6,277,26,203,20
148,148,380,2630,351
346,171,,,
95,2,3,3,
6,5,,,
14,8,1,11,
139,13,29,69,20
4,8,,,
16,5,2,16,2
84,10,7,3,2
510,5,,,
7,19,4,66,4
174,12,18,5,2
206,25,9,8,2
67,4,17,16,
127,34,141,233,50
10,6,1,1,2
3,,,,
,944,15,569,192
47,1,,,
435,16,1,,
85,,,,
1,380,,,
77,865,101,2830,540
21,9,,,
6,,,,
303,5,,,
67,9,21,218,24
20,87,4,31,25
97,,,,
15,3,,,
191,1,,,
10,28,11,65,20
113,,,,
1188,10,,,
60,,,,
36,,1,,
3,4,,,
34,1,,,
72,3693,504,27756,6064
94,4769,11,11899,2897
11,,,,
81,6,,,
74,28,1,4,3
,260,3,685,144
1,119,485,3158,413
35,112,2,577,274
37,3,,,
16,9,,,
5,,,,
132,23,4,,2
885,34,19,21,4
20,5,,,
192,40,36,273,58
46,3,12,6,1
416,19,17,3,
5,4,5,3,
177,44,10,16,6
69,1,1,,
153,9,22,88,20
122,38,67,21,9
491,60,29,156,56
43,920,52,2389,427
247,3,1,1,
18,5,,,
23,98,151,1235,174
1086,24,13,20,8
23,1,,,
47,4,36,12,2
26,3,,,
6,1,,,
171,11,11,60,12
73,4,,,
39,194,52,1103,116
37,23,,,
634,459,44,119,74
8,3,1,,4
1,2,,,
92,49,249,817,101
102,8,,,
63,28,10,42,12
83,144,7,154,34
8,2,,,
167,11,21,10,2
206,3036,69,25205,8604
19,26,67,77,20
3,2118,3,665,99
334,238,38,136,50
86,416,22,404,181
